wavelength,jRGECO1a (calcium saturated) 2p,jRGECO1a (calcium saturated) ex,jRGECO1a (calcium saturated) em,jRGECO1a (calcium free) 2p,jRGECO1a (calcium free) ex,jRGECO1a (calcium free) em,jRGECO1a (calcium saturated) ab
665,,,0.2264000028371811,,,0.37689998745918274,0.007000000216066837
666,,,0.21850000321865082,,,0.3677000105381012,0.007000000216066837
667,,,0.21310000121593475,,,0.3555000126361847,0.007799999788403511
668,,,0.20890000462532043,,,0.3452000021934509,0.009499999694526196
669,,,0.20260000228881836,,,0.33709999918937683,0.009600000455975533
670,,,0.19499999284744263,,,0.33059999346733093,0.008700000122189522
671,,,0.18770000338554382,,,0.32440000772476196,0.008700000122189522
672,,,0.1826000064611435,,,0.31700000166893005,0.008700000122189522
673,,,0.17880000174045563,,,0.30880001187324524,0.008700000122189522
674,,,0.17499999701976776,,,0.3012999892234802,0.008700000122189522
675,,,0.1704999953508377,,,0.29319998621940613,0.008700000122189522
676,,,0.16580000519752502,,,0.2840999960899353,0.008700000122189522
677,,,0.1607999950647354,,,0.2768000066280365,0.008700000122189522
678,,,0.15629999339580536,,,0.271699994802475,0.00839999970048666
679,,,0.1517000049352646,,,0.26600000262260437,0.007499999832361937
680,,,0.14740000665187836,,,0.2581000030040741,0.006599999964237213
681,,,0.1437000036239624,,,0.2506999969482422,0.00570000009611249
682,,,0.1404000073671341,,,0.24650000035762787,0.004699999932199717
683,,,0.13680000603199005,,,0.24369999766349792,0.003800000064074993
684,,,0.13259999454021454,,,0.2387000024318695,0.0035000001080334187
685,,,0.12849999964237213,,,0.23010000586509705,0.0035000001080334187
686,,,0.12520000338554382,,,0.22120000422000885,0.0035000001080334187
687,,,0.1216999962925911,,,0.21559999883174896,0.0035000001080334187
688,,,0.11800000071525574,,,0.21220000088214874,0.0035000001080334187
689,,,0.1145000010728836,,,0.20900000631809235,0.0035000001080334187
690,,,0.11190000176429749,,,0.20419999957084656,0.0035000001080334187
691,,,0.10899999737739563,,,0.1981000006198883,0.0026000000070780516
692,,,0.10580000281333923,,,0.19120000302791595,0.0017000000225380063
693,,,0.10289999842643738,,,0.18529999256134033,0.0017000000225380063
694,,,0.09989999979734421,,,0.18039999902248383,0.0017000000225380063
695,,,0.09619999676942825,,,0.1761000007390976,
696,,,0.09290000051259995,,,0.17190000414848328,
697,,,0.09070000052452087,,,0.1673000007867813,
698,,,0.08900000154972076,,,0.16380000114440918,
699,,,0.08709999918937683,,,0.16200000047683716,
700,,,0.08429999649524689,,,0.16120000183582306,
701,,,0.08169999718666077,,,0.15839999914169312,
702,,,0.07989999651908875,,,0.15299999713897705,
703,,,0.07859999686479568,,,0.1469999998807907,
704,,,0.07660000026226044,,,0.14259999990463257,
705,,,0.0738999992609024,,,0.14100000262260437,
706,,,0.07129999995231628,,,0.13830000162124634,
707,,,0.06930000334978104,,,0.13359999656677246,
708,,,0.0674000009894371,,,0.12999999523162842,
709,,,0.06560000032186508,,,0.12800000607967377,
710,,,0.06390000134706497,,,0.125900000333786,
711,,,0.062199998646974564,,,0.12200000137090683,
712,,,0.06069999933242798,,,0.11879999935626984,
713,,,0.05909999832510948,,,0.1151999980211258,
714,,,0.05770000070333481,,,0.11240000277757645,
715,,,0.05649999901652336,,,0.1103999987244606,
716,,,0.05530000105500221,,,0.10740000009536743,
717,,,0.05350000038743019,,,0.10350000113248825,
718,,,0.05119999870657921,,,0.10090000182390213,
719,,,0.04960000142455101,,,0.10010000318288803,
720,,,0.048700001090765,,,0.09889999777078629,
721,,,0.04769999906420708,,,0.09740000218153,
722,,,0.046300001442432404,,,0.09690000116825104,
723,,,0.04470000043511391,,,0.09570000320672989,
724,,,0.04340000078082085,,,0.09380000084638596,
725,,,0.042399998754262924,,,0.09080000221729279,
726,,,0.041099999099969864,,,0.08709999918937683,
727,,,0.039799999445676804,,,0.08380000293254852,
728,,,0.03880000114440918,,,0.08139999955892563,
729,,,0.03779999911785126,,,0.07880000025033951,
730,,,0.03620000183582306,,,0.07639999687671661,
731,,,0.03500000014901161,,,0.07569999992847443,
732,,,0.03449999913573265,,,0.07680000364780426,
733,,,0.033799998462200165,,,0.07590000331401825,
734,,,0.032999999821186066,,,0.07240000367164612,
735,,,0.03220000118017197,,,0.06880000233650208,
736,,,0.03189999982714653,,,0.06719999760389328,
737,,,0.031599998474121094,,,0.06719999760389328,
738,,,0.031300000846385956,,,0.06710000336170197,
739,,,0.03009999915957451,,,0.06650000065565109,
740,2.3178000450134277,,0.028599999845027924,8.896200180053711,,0.06599999964237213,
741,2.2432000637054443,,0.02759999968111515,8.784299850463867,,0.06419999897480011,
742,2.1686999797821045,,0.0272000003606081,8.672499656677246,,0.0617000013589859,
743,2.094099998474121,,0.026599999517202377,8.560700416564941,,0.060600001364946365,
744,2.0195000171661377,,0.025800000876188278,8.44890022277832,,0.06120000034570694,
745,1.9467999935150146,,0.024900000542402267,8.299599647521973,,0.06109999865293503,
746,1.8741999864578247,,0.023600000888109207,8.150300025939941,,0.05829999968409538,
747,1.8014999628067017,,0.022099999710917473,8.00100040435791,,0.0544000007212162,
748,1.7288000583648682,,0.020999999716877937,7.8516998291015625,,0.051600001752376556,
749,1.676300048828125,,0.02070000022649765,7.757299900054932,,0.04879999905824661,
750,1.623900055885315,,0.020899999886751175,7.663000106811523,,0.04470000043511391,
751,1.5714999437332153,,0.020800000056624413,7.568600177764893,,,
752,1.5190999507904053,,0.020500000566244125,7.4741997718811035,,,
753,1.4717999696731567,,0.019999999552965164,7.3495001792907715,,,
754,1.4246000051498413,,0.01979999989271164,7.224800109863281,,,
755,1.3774000406265259,,0.01940000057220459,7.100100040435791,,,
756,1.330199956893921,,0.01899999938905239,6.975399971008301,,,
757,1.2978999614715576,,0.01889999955892563,6.855400085449219,,,
758,1.2656999826431274,,0.019300000742077827,6.735499858856201,,,
759,1.2335000038146973,,0.019300000742077827,6.615499973297119,,,
760,1.201200008392334,,0.017999999225139618,6.495500087738037,,,
761,1.1601999998092651,,0.016699999570846558,6.357999801635742,,,
762,1.1191999912261963,,0.01590000092983246,6.220600128173828,,,
763,1.0781999826431274,,0.015699999406933784,6.083099842071533,,,
764,1.0371999740600586,,0.01549999974668026,5.9456000328063965,,,
765,1.0012999773025513,,0.01489999983459711,5.834700107574463,,,
766,0.965499997138977,,0.014000000432133675,5.723800182342529,,,
767,0.9296000003814697,,,5.6128997802734375,,,
768,0.8937000036239624,,,5.501999855041504,,,
769,0.8557000160217285,,,5.3933000564575195,,,
770,0.8176000118255615,,,5.2846999168396,,,
771,0.7795000076293945,,,5.176000118255615,,,
772,0.7414000034332275,,,5.067399978637695,,,
773,0.703000009059906,,,4.947000026702881,,,
774,0.6646999716758728,,,4.826700210571289,,,
775,0.6262999773025513,,,4.706399917602539,,,
776,0.5878999829292297,,,4.586100101470947,,,
777,0.5543000102043152,,,4.495500087738037,,,
778,0.5206999778747559,,,4.40500020980835,,,
779,0.4871000051498413,,,4.314499855041504,,,
780,0.45350000262260437,,,4.223899841308594,,,
781,0.4262999892234802,,,4.121500015258789,,,
782,0.3991999924182892,,,4.019100189208984,,,
783,0.37209999561309814,,,3.9166998863220215,,,
784,0.3449999988079071,,,3.814300060272217,,,
785,0.3221000134944916,,,3.7177000045776367,,,
786,0.29919999837875366,,,3.6210999488830566,,,
787,0.27630001306533813,,,3.524600028991699,,,
788,0.2533999979496002,,,3.427999973297119,,,
789,0.23549999296665192,,,3.319200038909912,,,
790,0.2176000028848648,,,3.210400104522705,,,
791,0.1996999979019165,,,3.101599931716919,,,
792,0.1817999929189682,,,2.992799997329712,,,
793,0.16940000653266907,,,2.893899917602539,,,
794,0.15710000693798065,,,2.7950000762939453,,,
795,0.14470000565052032,,,2.6960999965667725,,,
796,0.13230000436306,,,2.5971999168395996,,,
797,0.12300000339746475,,,2.482300043106079,,,
798,0.11379999667406082,,,2.367500066757202,,,
799,0.10450000315904617,,,2.2525999546051025,,,
800,0.09520000219345093,,,2.137700080871582,,,
801,0.08940000087022781,,,2.066999912261963,,,
802,0.0835999995470047,,,1.9962999820709229,,,
803,0.07769999653100967,,,1.9255000352859497,,,
804,0.07190000265836716,,,1.8547999858856201,,,
805,0.06790000200271606,,,1.788100004196167,,,
806,0.06390000134706497,,,1.7213000059127808,,,
807,0.05999999865889549,,,1.6546000242233276,,,
808,0.0560000017285347,,,1.5878000259399414,,,
809,0.053300000727176666,,,1.5281000137329102,,,
810,0.05050000175833702,,,1.4682999849319458,,,
811,0.04780000075697899,,,1.4084999561309814,,,
812,0.045099999755620956,,,1.3487000465393066,,,
813,0.04349999874830246,,,1.3003000020980835,,,
814,0.04190000146627426,,,1.2517999410629272,,,
815,0.040300000458955765,,,1.2034000158309937,,,
816,0.03869999945163727,,,1.1549999713897705,,,
817,0.037700001150369644,,,1.1339000463485718,,,
818,0.03669999912381172,,,1.1128000020980835,,,
819,0.0357000008225441,,,1.0916999578475952,,,
820,0.034699998795986176,,,1.0706000328063965,,,
821,0.03449999913573265,,,1.0455000400543213,,,
822,0.034299999475479126,,,1.020300030708313,,,
823,0.03420000150799751,,,0.995199978351593,,,
824,0.03400000184774399,,,0.9700000286102295,,,
825,0.033799998462200165,,,0.939300000667572,,,
826,0.03359999880194664,,,0.9085999727249146,,,
827,0.033399999141693115,,,0.8779000043869019,,,
828,0.03319999948143959,,,0.8471999764442444,,,
829,0.03350000083446503,,,0.8277999758720398,,,
830,0.033900000154972076,,,0.8083000183105469,,,
831,0.034299999475479126,,,0.7889000177383423,,,
832,0.03460000082850456,,,0.7695000171661377,,,
833,0.035100001841783524,,,0.7468000054359436,,,
834,0.03550000116229057,,,0.7242000102996826,,,
835,0.035999998450279236,,,0.7016000151634216,,,
836,0.036400001496076584,,,0.6789000034332275,,,
837,0.03709999844431877,,,0.6628000140190125,,,
838,0.037700001150369644,,,0.6466000080108643,,,
839,0.03830000013113022,,,0.6304000020027161,,,
840,0.03889999911189079,,,0.614300012588501,,,
841,0.039500001817941666,,,0.6047999858856201,,,
842,0.04019999876618385,,,0.595300018787384,,,
843,0.04089999943971634,,,0.5857999920845032,,,
844,0.041600000113248825,,,0.5763000249862671,,,
845,0.04270000010728836,,,0.5687000155448914,,,
846,0.04390000179409981,,,0.5611000061035156,,,
847,0.04500000178813934,,,0.5533999800682068,,,
848,0.04610000178217888,,,0.545799970626831,,,
849,0.04699999839067459,,,0.5436999797821045,,,
850,0.04800000041723251,,,0.5415999889373779,,,
851,0.048900000751018524,,,0.5394999980926514,,,
852,0.049800001084804535,,,0.5374000072479248,,,
853,0.05090000107884407,,,0.5351999998092651,,,
854,0.052000001072883606,,,0.5329999923706055,,,
855,0.05310000106692314,,,0.5307999849319458,,,
856,0.05420000106096268,,,0.5285999774932861,,,
857,0.05530000105500221,,,0.5285000205039978,,,
858,0.05649999901652336,,,0.5284000039100647,,,
859,0.0575999990105629,,,0.5282999873161316,,,
860,0.05869999900460243,,,0.5281999707221985,,,
861,0.05990000069141388,,,0.5267000198364258,,,
862,0.061000000685453415,,,0.5252000093460083,,,
863,0.06210000067949295,,,0.5235999822616577,,,
864,0.0632999986410141,,,0.5220999717712402,,,
865,0.06480000168085098,,,0.5238000154495239,,,
866,0.06629999727010727,,,0.5254999995231628,,,
867,0.06790000200271606,,,0.5271999835968018,,,
868,0.06939999759197235,,,0.5289000272750854,,,
869,0.07150000333786011,,,0.5278000235557556,,,
870,0.07360000163316727,,,0.5267000198364258,,,
871,0.07559999823570251,,,0.525600016117096,,,
872,0.07769999653100967,,,0.5245000123977661,,,
873,0.07970000058412552,,,0.5263000130653381,,,
874,0.08169999718666077,,,0.5281000137329102,,,
875,0.08370000123977661,,,0.5299000144004822,,,
876,0.08569999784231186,,,0.5317000150680542,,,
877,0.08839999884366989,,,0.534500002861023,,,
878,0.09109999984502792,,,0.5372999906539917,,,
879,0.09380000084638596,,,0.5400000214576721,,,
880,0.0966000035405159,,,0.5428000092506409,,,
881,0.09870000183582306,,,0.545199990272522,,,
882,0.10080000013113022,,,0.5475000143051147,,,
883,0.10300000011920929,,,0.5498999953269958,,,
884,0.10509999841451645,,,0.552299976348877,,,
885,0.10769999772310257,,,0.5554999709129333,,,
886,0.11029999703168869,,,0.5586000084877014,,,
887,0.11299999803304672,,,0.5618000030517578,,,
888,0.11559999734163284,,,0.5649999976158142,,,
889,0.11810000240802765,,,0.5669000148773193,,,
890,0.12060000002384186,,,0.5688999891281128,,,
891,0.12300000339746475,,,0.570900022983551,,,
892,0.12549999356269836,,,0.5727999806404114,,,
893,0.12870000302791595,,,0.5748999714851379,,,
894,0.13189999759197235,,,0.5770000219345093,,,
895,0.13519999384880066,,,0.5791000127792358,,,
896,0.13840000331401825,,,0.5813000202178955,,,
897,0.14309999346733093,,,0.589900016784668,,,
898,0.14790000021457672,,,0.5985000133514404,,,
899,0.1526000052690506,,,0.607200026512146,,,
900,0.1573999971151352,,,0.6158000230789185,,,
901,0.1599999964237213,,,0.6118999719619751,,,
902,0.16269999742507935,,,0.6079000234603882,,,
903,0.16539999842643738,,,0.6039000153541565,,,
904,0.1679999977350235,,,0.6000000238418579,,,
905,0.1704999953508377,,,0.5974000096321106,,,
906,0.17299999296665192,,,0.5946999788284302,,,
907,0.17550000548362732,,,0.5921000242233276,,,
908,0.17800000309944153,,,0.5895000100135803,,,
909,0.18039999902248383,,,0.5885000228881836,,,
910,0.18289999663829803,,,0.5874999761581421,,,
911,0.18539999425411224,,,0.5864999890327454,,,
912,0.18780000507831573,,,0.5853999853134155,,,
913,0.18970000743865967,,,0.583299994468689,,,
914,0.1915999948978424,,,0.5812000036239624,,,
915,0.19349999725818634,,,0.5791000127792358,,,
916,0.19539999961853027,,,0.5769000053405762,,,
917,0.19830000400543213,,,0.5716999769210815,,,
918,0.20110000669956207,,,0.5665000081062317,,,
919,0.20399999618530273,,,0.5612000226974487,,,
920,0.20679999887943268,,,0.5559999942779541,,,
921,0.20800000429153442,,,0.550599992275238,,,
922,0.20909999310970306,,,0.545199990272522,,,
923,0.2102999985218048,,,0.5397999882698059,,,
924,0.21140000224113464,,,0.5343000292778015,,,
925,0.21570000052452087,,,0.5313000082969666,,,
926,0.2198999971151352,,,0.5282999873161316,,,
927,0.2240999937057495,,,0.5253000259399414,,,
928,0.22830000519752502,,,0.5223000049591064,,,
929,0.23190000653266907,,,0.5184999704360962,,,
930,0.23549999296665192,,,0.5148000121116638,,,
931,0.23899999260902405,,,0.5110999941825867,,,
932,0.2425999939441681,,,0.5073999762535095,,,
933,0.24449999630451202,,,0.503600001335144,,,
934,0.24639999866485596,,,0.4997999966144562,,,
935,0.24819999933242798,,,0.4959999918937683,,,
936,0.2500999867916107,,,0.49219998717308044,,,
937,0.2526000142097473,,,0.48829999566078186,,,
938,0.2551000118255615,,,0.484499990940094,,,
939,0.25769999623298645,,,0.4805999994277954,,,
940,0.26019999384880066,,,0.47679999470710754,,,
941,0.2637999951839447,,,0.47600001096725464,,,
942,0.267300009727478,,,0.47519999742507935,,,
943,0.27090001106262207,,,0.47440001368522644,,,
944,0.2745000123977661,,,0.47350001335144043,,,
945,0.27869999408721924,,,0.4706999957561493,,,
946,0.28299999237060547,,,0.46790000796318054,,,
947,0.287200003862381,,,0.4650999903678894,,,
948,0.2913999855518341,,,0.46230000257492065,,,
949,0.29409998655319214,,,0.4602000117301941,,,
950,0.29679998755455017,,,0.45809999108314514,,,
951,0.2994000017642975,,,0.4560000002384186,,,
952,0.3021000027656555,,,0.453900009393692,,,
953,0.30640000104904175,,,0.451200008392334,,,
954,0.3107999861240387,,,0.44850000739097595,,,
955,0.3151000142097473,,,0.4458000063896179,,,
956,0.31949999928474426,,,0.4431000053882599,,,
957,0.3237999975681305,,,0.44279998540878296,,,
958,0.3280999958515167,,,0.4424999952316284,,,
959,0.33239999413490295,,,0.44209998846054077,,,
960,0.3366999924182892,,,0.44179999828338623,,,
961,0.3422999978065491,,,0.44190001487731934,,,
962,0.34790000319480896,,,0.44209998846054077,,,
963,0.35350000858306885,,,0.4422000050544739,,,
964,0.35910001397132874,,,0.4424000084400177,,,
965,0.3644999861717224,,,0.44179999828338623,,,
966,0.3698999881744385,,,0.44119998812675476,,,
967,0.37540000677108765,,,0.4406999945640564,,,
968,0.3808000087738037,,,0.4401000142097473,,,
969,0.38519999384880066,,,0.4392000138759613,,,
970,0.3894999921321869,,,0.4383000135421753,,,
971,0.3937999904155731,,,0.4374000132083893,,,
972,0.39820000529289246,,,0.43650001287460327,,,
973,0.4023999869823456,,,0.4350000023841858,,,
974,0.4065999984741211,,,0.4336000084877014,,,
975,0.4108000099658966,,,0.43209999799728394,,,
976,0.41499999165534973,,,0.43070000410079956,,,
977,0.42010000348091125,,,0.4307999908924103,,,
978,0.4251999855041504,,,0.4309000074863434,,,
979,0.4302999973297119,,,0.4309999942779541,,,
980,0.43540000915527344,,,0.4311000108718872,,,
981,0.43970000743865967,,,0.43149998784065247,,,
982,0.4440999925136566,,,0.4318000078201294,,,
983,0.44839999079704285,,,0.43220001459121704,,,
984,0.4526999890804291,,,0.4325999915599823,,,
985,0.45820000767707825,,,0.43529999256134033,,,
986,0.46369999647140503,,,0.43799999356269836,,,
987,0.4693000018596649,,,0.4406999945640564,,,
988,0.4747999906539917,,,0.44339999556541443,,,
989,0.4814999997615814,,,0.4440000057220459,,,
990,0.48829999566078186,,,0.44449999928474426,,,
991,0.4950000047683716,,,0.44510000944137573,,,
992,0.501800000667572,,,0.4456000030040741,,,
993,0.5073000192642212,,,0.4478999972343445,,,
994,0.5127000212669373,,,0.45010000467300415,,,
995,0.5181999802589417,,,0.45239999890327454,,,
996,0.5236999988555908,,,0.4546999931335449,,,
997,0.5299000144004822,,,0.45969998836517334,,,
998,0.5361999869346619,,,0.46470001339912415,,,
999,0.5424000024795532,,,0.46970000863075256,,,
1000,0.5486000180244446,,,0.4747999906539917,,,
1001,0.5587000250816345,,,0.4779999852180481,,,
1002,0.5687999725341797,,,0.4812999963760376,,,
1003,0.5788999795913696,,,0.484499990940094,,,
1004,0.5889999866485596,,,0.4878000020980835,,,
1005,0.5983999967575073,,,0.49230000376701355,,,
1006,0.607699990272522,,,0.4968000054359436,,,
1007,0.6171000003814697,,,0.5012000203132629,,,
1008,0.6263999938964844,,,0.5056999921798706,,,
1009,0.6351000070571899,,,0.5091999769210815,,,
1010,0.6437000036239624,,,0.5127000212669373,,,
1011,0.652400016784668,,,0.5162000060081482,,,
1012,0.6610000133514404,,,0.5196999907493591,,,
1013,0.670799970626831,,,0.5246999859809875,,,
1014,0.6804999709129333,,,0.529699981212616,,,
1015,0.6902999877929688,,,0.5346999764442444,,,
1016,0.699999988079071,,,0.5396999716758728,,,
1017,0.710099995136261,,,0.5450999736785889,,,
1018,0.7202000021934509,,,0.5504999756813049,,,
1019,0.7301999926567078,,,0.555899977684021,,,
1020,0.7402999997138977,,,0.5613999962806702,,,
1021,0.7519000172615051,,,0.5676000118255615,,,
1022,0.7634000182151794,,,0.5738000273704529,,,
1023,0.7749999761581421,,,0.5800999999046326,,,
1024,0.7864999771118164,,,0.5863000154495239,,,
1025,0.7993000149726868,,,0.5920000076293945,,,
1026,0.8119999766349792,,,0.5976999998092651,,,
1027,0.8248000144958496,,,0.6035000085830688,,,
1028,0.8374999761581421,,,0.6092000007629395,,,
1029,0.8463000059127808,,,0.6177999973297119,,,
1030,0.8551999926567078,,,0.6265000104904175,,,
1031,0.8640000224113464,,,0.6351000070571899,,,
1032,0.8727999925613403,,,0.6438000202178955,,,
1033,0.883400022983551,,,0.6534000039100647,,,
1034,0.8939999938011169,,,0.6629999876022339,,,
1035,0.9046000242233276,,,0.6725000143051147,,,
1036,0.9151999950408936,,,0.6820999979972839,,,
1037,0.9259999990463257,,,0.6922000050544739,,,
1038,0.9368000030517578,,,0.7024000287055969,,,
1039,0.9476000070571899,,,0.7124999761581421,,,
1040,0.9584000110626221,,,0.722599983215332,,,
1041,0.9688000082969666,,,0.7300000190734863,,,
1042,0.979200005531311,,,0.7373999953269958,,,
1043,0.9896000027656555,,,0.7447999715805054,,,
1044,1.0,,,0.7522000074386597,,,
1045,0.9955999851226807,,,0.7597000002861023,,,
1046,0.9911999702453613,,,0.7671999931335449,,,
1047,0.9868000149726868,,,0.7748000025749207,,,
1048,0.9825000166893005,,,0.7822999954223633,,,
1049,0.9835000038146973,,,0.7943999767303467,,,
1050,0.9846000075340271,,,0.8065000176429749,,,
1051,0.9855999946594238,,,0.8185999989509583,,,
1052,0.9866999983787537,,,0.8306999802589417,,,
1053,0.9872999787330627,,,0.8431000113487244,,,
1054,0.9878000020980835,,,0.8555999994277954,,,
1055,0.9883999824523926,,,0.8679999709129333,,,
1056,0.9889000058174133,,,0.8805000185966492,,,
1057,0.9879000186920166,,,0.8834999799728394,,,
1058,0.9868000149726868,,,0.8865000009536743,,,
1059,0.9857000112533569,,,0.8895000219345093,,,
1060,0.9846000075340271,,,0.8924999833106995,,,
1061,0.9812999963760376,,,0.9018999934196472,,,
1062,0.9779999852180481,,,0.911300003528595,,,
1063,0.9746999740600586,,,0.9207000136375427,,,
1064,0.9713000059127808,,,0.9301000237464905,,,
1065,0.9684000015258789,,,0.9387000203132629,,,
1066,0.965499997138977,,,0.9473000168800354,,,
1067,0.9625999927520752,,,0.9559999704360962,,,
1068,0.9595999717712402,,,0.9646000266075134,,,
1069,0.9526000022888184,,,0.9678999781608582,,,
1070,0.9455000162124634,,,0.9710999727249146,,,
1071,0.9384999871253967,,,0.974399983882904,,,
1072,0.9314000010490417,,,0.9775999784469604,,,
1073,0.9314000010490417,,,0.9832000136375427,,,
1074,0.9314000010490417,,,0.9887999892234802,,,
1075,0.9314000010490417,,,0.9944000244140625,,,
1076,0.9314000010490417,,,1.0,,,
1077,0.9287999868392944,,,0.9961000084877014,,,
1078,0.9261999726295471,,,0.9922000169754028,,,
1079,0.9236000180244446,,,0.9882000088691711,,,
1080,0.9210000038146973,,,0.9843000173568726,,,
1081,0.9174000024795532,,,0.9797000288963318,,,
1082,0.9138000011444092,,,0.9750999808311462,,,
1083,0.910099983215332,,,0.9704999923706055,,,
1084,0.906499981880188,,,0.9659000039100647,,,
1085,0.9065999984741211,,,0.9603000283241272,,,
1086,0.9067999720573425,,,0.954800009727478,,,
1087,0.9068999886512756,,,0.9491999745368958,,,
1088,0.9070000052452087,,,0.9437000155448914,,,
1089,0.9083999991416931,,,0.9363999962806702,,,
1090,0.9097999930381775,,,0.9291999936103821,,,
1091,0.9110999703407288,,,0.9218999743461609,,,
1092,0.9125000238418579,,,0.9146999716758728,,,
1093,0.9110999703407288,,,0.9023000001907349,,,
1094,0.9097999930381775,,,0.8899999856948853,,,
1095,0.9083999991416931,,,0.8776999711990356,,,
1096,0.9070000052452087,,,0.8654000163078308,,,
1097,0.9075000286102295,,,0.8593999743461609,,,
1098,0.9081000089645386,,,0.8533999919891357,,,
1099,0.9085999727249146,,,0.8474000096321106,,,
1100,0.9090999960899353,,,0.8414999842643738,,,
1101,0.916700005531311,,,0.8335000276565552,,,
1102,0.9243000149726868,,,0.8255000114440918,,,
1103,0.9319000244140625,,,0.8174999952316284,,,
1104,0.9395999908447266,,,0.809499979019165,,,
1105,0.9444000124931335,,,0.807200014591217,,,
1106,0.9491999745368958,,,0.8048999905586243,,,
1107,0.9541000127792358,,,0.8025000095367432,,,
1108,0.958899974822998,,,0.8001999855041504,,,
1109,0.9629999995231628,,,0.7940999865531921,,,
1110,0.9670000076293945,,,0.7878999710083008,,,
1111,0.9710999727249146,,,0.7817000150680542,,,
1112,0.9750999808311462,,,0.775600016117096,,,
1113,0.979200005531311,,,0.7738999724388123,,,
1114,0.9832000136375427,,,0.7723000049591064,,,
1115,0.9872000217437744,,,0.7706999778747559,,,
1116,0.9911999702453613,,,0.7689999938011169,,,
1117,0.9918000102043152,,,0.7681999802589417,,,
1118,0.9922999739646912,,,0.7674999833106995,,,
1119,0.9927999973297119,,,0.766700029373169,,,
1120,0.9933000206947327,,,0.7659000158309937,,,
1121,0.993399977684021,,,0.7684000134468079,,,
1122,0.9934999942779541,,,0.7710000276565552,,,
1123,0.9934999942779541,,,0.7735000252723694,,,
1124,0.9936000108718872,,,0.7760000228881836,,,
1125,0.9909999966621399,,,0.7786999940872192,,,
1126,0.9883000254631042,,,0.7813000082969666,,,
1127,0.9857000112533569,,,0.7839999794960022,,,
1128,0.9830999970436096,,,0.7865999937057495,,,
1129,0.9722999930381775,,,0.7894999980926514,,,
1130,0.9614999890327454,,,0.7924000024795532,,,
1131,0.9506999850273132,,,0.795199990272522,,,
1132,0.9398999810218811,,,0.7980999946594238,,,
1133,0.9244999885559082,,,0.8011999726295471,,,
1134,0.9092000126838684,,,0.8041999936103821,,,
1135,0.8938000202178955,,,0.807200014591217,,,
1136,0.8784999847412109,,,0.8102999925613403,,,
1137,0.8636000156402588,,,0.814300000667572,,,
1138,0.8486999869346619,,,0.8184000253677368,,,
1139,0.833899974822998,,,0.8223999738693237,,,
1140,0.8190000057220459,,,0.8264999985694885,,,
1141,0.8001000285148621,,,0.8379999995231628,,,
1142,0.7813000082969666,,,0.8496000170707703,,,
1143,0.7623999714851379,,,0.8611000180244446,,,
1144,0.7436000108718872,,,0.8726000189781189,,,
1145,0.7193999886512756,,,0.8705999851226807,,,
1146,0.6952999830245972,,,0.8686000108718872,,,
1147,0.6711999773979187,,,0.866599977016449,,,
1148,0.6470999717712402,,,0.8647000193595886,,,
1149,0.626800000667572,,,0.8650000095367432,,,
1150,0.6065000295639038,,,0.8654000163078308,,,
1151,0.5861999988555908,,,0.8657000064849854,,,
1152,0.5659000277519226,,,0.8659999966621399,,,
1153,0.5415999889373779,,,0.8551999926567078,,,
1154,0.5171999931335449,,,0.8443999886512756,,,
1155,0.492900013923645,,,0.8335999846458435,,,
1156,0.4684999883174896,,,0.8227999806404114,,,
1157,0.44589999318122864,,,0.8048999905586243,,,
1158,0.42320001125335693,,,0.7870000004768372,,,
1159,0.40059998631477356,,,0.76910001039505,,,
1160,0.37790000438690186,,,0.7512000203132629,,,
1161,0.3587000072002411,,,0.7333999872207642,,,
1162,0.3395000100135803,,,0.7156000137329102,,,
1163,0.32030001282691956,,,0.6977999806404114,,,
1164,0.3010999858379364,,,0.6800000071525574,,,
1165,0.28279998898506165,,,0.6574000120162964,,,
1166,0.2644999921321869,,,0.6347000002861023,,,
1167,0.24609999358654022,,,0.6121000051498413,,,
1168,0.22779999673366547,,,0.5895000100135803,,,
1169,0.21529999375343323,,,0.5715000033378601,,,
1170,0.20280000567436218,,,0.5533999800682068,,,
1171,0.19030000269412994,,,0.5353999733924866,,,
1172,0.1777999997138977,,,0.5174000263214111,,,
1173,0.1680999994277954,,,0.5015000104904175,,,
1174,0.15839999914169312,,,0.48559999465942383,,,
1175,0.14880000054836273,,,0.46970000863075256,,,
1176,0.13910000026226044,,,0.4537999927997589,,,
1177,0.13199999928474426,,,0.44040000438690186,,,
1178,0.12489999830722809,,,0.4268999993801117,,,
1179,0.11789999902248383,,,0.41350001096725464,,,
1180,0.11079999804496765,,,0.4000999927520752,,,
1181,0.10530000180006027,,,0.38600000739097595,,,
1182,0.09989999979734421,,,0.3718999922275543,,,
1183,0.09440000355243683,,,0.3578000068664551,,,
1184,0.08900000154972076,,,0.34360000491142273,,,
1185,0.08389999717473984,,,0.32749998569488525,,,
1186,0.07890000194311142,,,0.31139999628067017,,,
1187,0.0737999975681305,,,0.2953000068664551,,,
1188,0.06870000064373016,,,0.2791000008583069,,,
1189,0.06449999660253525,,,0.2671999931335449,,,
1190,0.06030000001192093,,,0.25540000200271606,,,
1191,0.05609999969601631,,,0.2434999942779541,,,
1192,0.051899999380111694,,,0.23160000145435333,,,
1193,0.049400001764297485,,,0.22179999947547913,,,
1194,0.046799998730421066,,,0.21199999749660492,,,
